713	                            nn.SpatialConvolution	(128, 256, 1, 1)
714	                            nn.SpatialBatchNormalization	(128,)
715	                            nn.ReLU	
716	                            nn.SpatialConvolution	(128, 128, 3, 3)
717	                            nn.SpatialBatchNormalization	(128,)
718	                            nn.ReLU	
719	                            nn.SpatialConvolution	(256, 128, 1, 1)
720	                        nn.Identity	
721	                    nn.CAddTable	
722	                nn.Sequential	
723	                    nn.ConcatTable	
724	                        nn.Sequential	
725	                            nn.SpatialBatchNormalization	(256,)
726	                            nn.ReLU	
727	                            nn.SpatialConvolution	(128, 256, 1, 1)
728	                            nn.SpatialBatchNormalization	(128,)
729	                            nn.ReLU	
730	                            nn.SpatialConvolution	(128, 128, 3, 3)
731	                            nn.SpatialBatchNormalization	(128,)
732	                            nn.ReLU	
733	                            nn.SpatialConvolution	(256, 128, 1, 1)
734	                        nn.Identity	
735	                    nn.CAddTable	
736	                nn.Sequential	
737	                    nn.ConcatTable	
738	                        nn.Sequential	
739	                            nn.Sequential	
740	                                nn.ConcatTable	
741	                                    nn.Sequential	
742	                                        nn.SpatialBatchNormalization	(256,)
743	                                        nn.ReLU	
744	                                        nn.SpatialConvolution	(128, 256, 1, 1)
745	                                        nn.SpatialBatchNormalization	(128,)
746	                                        nn.ReLU	
747	                                        nn.SpatialConvolution	(128, 128, 3, 3)
748	                                        nn.SpatialBatchNormalization	(128,)
749	                                        nn.ReLU	
750	                                        nn.SpatialConvolution	(256, 128, 1, 1)
751	                                    nn.Identity	
752	                                nn.CAddTable	
753	                            nn.Sequential	
754	                                nn.ConcatTable	
755	                                    nn.Sequential	
756	                                        nn.SpatialBatchNormalization	(256,)
757	                                        nn.ReLU	
758	                                        nn.SpatialConvolution	(128, 256, 1, 1)
759	                                        nn.SpatialBatchNormalization	(128,)
760	                                        nn.ReLU	
761	                                        nn.SpatialConvolution	(128, 128, 3, 3)
762	                                        nn.SpatialBatchNormalization	(128,)
763	                                        nn.ReLU	
764	                                        nn.SpatialConvolution	(256, 128, 1, 1)
765	                                    nn.Identity	
766	                                nn.CAddTable	
767	                            nn.Sequential	
768	                                nn.ConcatTable	
769	                                    nn.Sequential	
770	                                        nn.SpatialBatchNormalization	(256,)
771	                                        nn.ReLU	
772	                                        nn.SpatialConvolution	(128, 256, 1, 1)
773	                                        nn.SpatialBatchNormalization	(128,)
774	                                        nn.ReLU	
775	                                        nn.SpatialConvolution	(128, 128, 3, 3)
776	                                        nn.SpatialBatchNormalization	(128,)
777	                                        nn.ReLU	
778	                                        nn.SpatialConvolution	(256, 128, 1, 1)
779	                                    nn.Identity	
780	                                nn.CAddTable	
781	                            nn.Sequential	
782	                                nn.ConcatTable	
783	                                    nn.Sequential	
784	                                        nn.Sequential	
785	                                            nn.ConcatTable	
786	                                                nn.Sequential	
787	                                                    nn.SpatialBatchNormalization	(256,)
788	                                                    nn.ReLU	
789	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
790	                                                    nn.SpatialBatchNormalization	(128,)
791	                                                    nn.ReLU	
792	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
793	                                                    nn.SpatialBatchNormalization	(128,)
794	                                                    nn.ReLU	
795	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
796	                                                nn.Identity	
797	                                            nn.CAddTable	
798	                                        nn.Sequential	
799	                                            nn.ConcatTable	
800	                                                nn.Sequential	
801	                                                    nn.SpatialBatchNormalization	(256,)
802	                                                    nn.ReLU	
803	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
804	                                                    nn.SpatialBatchNormalization	(128,)
805	                                                    nn.ReLU	
806	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
807	                                                    nn.SpatialBatchNormalization	(128,)
808	                                                    nn.ReLU	
809	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
810	                                                nn.Identity	
811	                                            nn.CAddTable	
812	                                        nn.Sequential	
813	                                            nn.ConcatTable	
814	                                                nn.Sequential	
815	                                                    nn.SpatialBatchNormalization	(256,)
816	                                                    nn.ReLU	
817	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
818	                                                    nn.SpatialBatchNormalization	(128,)
819	                                                    nn.ReLU	
820	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
821	                                                    nn.SpatialBatchNormalization	(128,)
822	                                                    nn.ReLU	
823	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
824	                                                nn.Identity	
825	                                            nn.CAddTable	
826	                                        nn.Sequential	
827	                                            nn.ConcatTable	
828	                                                nn.Sequential	
829	                                                    nn.Sequential	
830	                                                        nn.ConcatTable	
831	                                                            nn.Sequential	
832	                                                                nn.SpatialBatchNormalization	(256,)
833	                                                                nn.ReLU	
834	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
835	                                                                nn.SpatialBatchNormalization	(128,)
836	                                                                nn.ReLU	
837	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
838	                                                                nn.SpatialBatchNormalization	(128,)
839	                                                                nn.ReLU	
840	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
841	                                                            nn.Identity	
842	                                                        nn.CAddTable	
843	                                                    nn.Sequential	
844	                                                        nn.ConcatTable	
845	                                                            nn.Sequential	
846	                                                                nn.SpatialBatchNormalization	(256,)
847	                                                                nn.ReLU	
848	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
849	                                                                nn.SpatialBatchNormalization	(128,)
850	                                                                nn.ReLU	
851	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
852	                                                                nn.SpatialBatchNormalization	(128,)
853	                                                                nn.ReLU	
854	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
855	                                                            nn.Identity	
856	                                                        nn.CAddTable	
857	                                                    nn.Sequential	
858	                                                        nn.ConcatTable	
859	                                                            nn.Sequential	
860	                                                                nn.SpatialBatchNormalization	(256,)
861	                                                                nn.ReLU	
862	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
863	                                                                nn.SpatialBatchNormalization	(128,)
864	                                                                nn.ReLU	
865	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
866	                                                                nn.SpatialBatchNormalization	(128,)
867	                                                                nn.ReLU	
868	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
869	                                                            nn.Identity	
870	                                                        nn.CAddTable	
871	                                                nn.Sequential	
872	                                                    nn.SpatialMaxPooling	
873	                                                    nn.Sequential	
874	                                                        nn.ConcatTable	
875	                                                            nn.Sequential	
876	                                                                nn.SpatialBatchNormalization	(256,)
877	                                                                nn.ReLU	
878	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
879	                                                                nn.SpatialBatchNormalization	(128,)
880	                                                                nn.ReLU	
881	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
882	                                                                nn.SpatialBatchNormalization	(128,)
883	                                                                nn.ReLU	
884	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
885	                                                            nn.Identity	
886	                                                        nn.CAddTable	
887	                                                    nn.Sequential	
888	                                                        nn.ConcatTable	
889	                                                            nn.Sequential	
890	                                                                nn.SpatialBatchNormalization	(256,)
891	                                                                nn.ReLU	
892	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
893	                                                                nn.SpatialBatchNormalization	(128,)
894	                                                                nn.ReLU	
895	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
896	                                                                nn.SpatialBatchNormalization	(128,)
897	                                                                nn.ReLU	
898	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
899	                                                            nn.Identity	
900	                                                        nn.CAddTable	
901	                                                    nn.Sequential	
902	                                                        nn.ConcatTable	
903	                                                            nn.Sequential	
904	                                                                nn.SpatialBatchNormalization	(256,)
905	                                                                nn.ReLU	
906	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
907	                                                                nn.SpatialBatchNormalization	(128,)
908	                                                                nn.ReLU	
909	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
910	                                                                nn.SpatialBatchNormalization	(128,)
911	                                                                nn.ReLU	
912	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
913	                                                            nn.Identity	
914	                                                        nn.CAddTable	
915	                                                    nn.Sequential	
916	                                                        nn.ConcatTable	
917	                                                            nn.Sequential	
918	                                                                nn.SpatialBatchNormalization	(256,)
919	                                                                nn.ReLU	
920	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
921	                                                                nn.SpatialBatchNormalization	(128,)
922	                                                                nn.ReLU	
923	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
924	                                                                nn.SpatialBatchNormalization	(128,)
925	                                                                nn.ReLU	
926	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
927	                                                            nn.Identity	
928	                                                        nn.CAddTable	
929	                                                    nn.Sequential	
930	                                                        nn.ConcatTable	
931	                                                            nn.Sequential	
932	                                                                nn.SpatialBatchNormalization	(256,)
933	                                                                nn.ReLU	
934	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
935	                                                                nn.SpatialBatchNormalization	(128,)
936	                                                                nn.ReLU	
937	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
938	                                                                nn.SpatialBatchNormalization	(128,)
939	                                                                nn.ReLU	
940	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
941	                                                            nn.Identity	
942	                                                        nn.CAddTable	
943	                                                    nn.Sequential	
944	                                                        nn.ConcatTable	
945	                                                            nn.Sequential	
946	                                                                nn.SpatialBatchNormalization	(256,)
947	                                                                nn.ReLU	
948	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
949	                                                                nn.SpatialBatchNormalization	(128,)
950	                                                                nn.ReLU	
951	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
952	                                                                nn.SpatialBatchNormalization	(128,)
953	                                                                nn.ReLU	
954	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
955	                                                            nn.Identity	
956	                                                        nn.CAddTable	
957	                                                    nn.Sequential	
958	                                                        nn.ConcatTable	
959	                                                            nn.Sequential	
960	                                                                nn.SpatialBatchNormalization	(256,)
961	                                                                nn.ReLU	
962	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
963	                                                                nn.SpatialBatchNormalization	(128,)
964	                                                                nn.ReLU	
965	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
966	                                                                nn.SpatialBatchNormalization	(128,)
967	                                                                nn.ReLU	
968	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
969	                                                            nn.Identity	
970	                                                        nn.CAddTable	
971	                                                    nn.Sequential	
972	                                                        nn.ConcatTable	
973	                                                            nn.Sequential	
974	                                                                nn.SpatialBatchNormalization	(256,)
975	                                                                nn.ReLU	
976	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
977	                                                                nn.SpatialBatchNormalization	(128,)
978	                                                                nn.ReLU	
979	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
980	                                                                nn.SpatialBatchNormalization	(128,)
981	                                                                nn.ReLU	
982	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
983	                                                            nn.Identity	
984	                                                        nn.CAddTable	
985	                                                    nn.Sequential	
986	                                                        nn.ConcatTable	
987	                                                            nn.Sequential	
988	                                                                nn.SpatialBatchNormalization	(256,)
989	                                                                nn.ReLU	
990	                                                                nn.SpatialConvolution	(128, 256, 1, 1)
991	                                                                nn.SpatialBatchNormalization	(128,)
992	                                                                nn.ReLU	
993	                                                                nn.SpatialConvolution	(128, 128, 3, 3)
994	                                                                nn.SpatialBatchNormalization	(128,)
995	                                                                nn.ReLU	
996	                                                                nn.SpatialConvolution	(256, 128, 1, 1)
997	                                                            nn.Identity	
998	                                                        nn.CAddTable	
999	                                                    nn.SpatialUpSamplingNearest	
1000	                                            nn.CAddTable	
1001	                                            nn.Sequential	
1002	                                                nn.ConcatTable	
1003	                                                    nn.Sequential	
1004	                                                        nn.SpatialBatchNormalization	(256,)
1005	                                                        nn.ReLU	
1006	                                                        nn.SpatialConvolution	(128, 256, 1, 1)
1007	                                                        nn.SpatialBatchNormalization	(128,)
1008	                                                        nn.ReLU	
1009	                                                        nn.SpatialConvolution	(128, 128, 3, 3)
1010	                                                        nn.SpatialBatchNormalization	(128,)
1011	                                                        nn.ReLU	
1012	                                                        nn.SpatialConvolution	(256, 128, 1, 1)
1013	                                                    nn.Identity	
1014	                                                nn.CAddTable	
1015	                                    nn.Sequential	
1016	                                        nn.SpatialMaxPooling	
1017	                                        nn.Sequential	
1018	                                            nn.ConcatTable	
1019	                                                nn.Sequential	
1020	                                                    nn.SpatialBatchNormalization	(256,)
1021	                                                    nn.ReLU	
1022	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
1023	                                                    nn.SpatialBatchNormalization	(128,)
1024	                                                    nn.ReLU	
1025	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
1026	                                                    nn.SpatialBatchNormalization	(128,)
1027	                                                    nn.ReLU	
1028	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
1029	                                                nn.Identity	
1030	                                            nn.CAddTable	
1031	                                        nn.Sequential	
1032	                                            nn.ConcatTable	
1033	                                                nn.Sequential	
1034	                                                    nn.SpatialBatchNormalization	(256,)
1035	                                                    nn.ReLU	
1036	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
1037	                                                    nn.SpatialBatchNormalization	(128,)
1038	                                                    nn.ReLU	
1039	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
1040	                                                    nn.SpatialBatchNormalization	(128,)
1041	                                                    nn.ReLU	
1042	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
1043	                                                nn.Identity	
1044	                                            nn.CAddTable	
1045	                                        nn.Sequential	
1046	                                            nn.ConcatTable	
1047	                                                nn.Sequential	
1048	                                                    nn.SpatialBatchNormalization	(256,)
1049	                                                    nn.ReLU	
1050	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
1051	                                                    nn.SpatialBatchNormalization	(128,)
1052	                                                    nn.ReLU	
1053	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
1054	                                                    nn.SpatialBatchNormalization	(128,)
1055	                                                    nn.ReLU	
1056	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
1057	                                                nn.Identity	
1058	                                            nn.CAddTable	
1059	                                        nn.Sequential	
1060	                                            nn.ConcatTable	
1061	                                                nn.Sequential	
1062	                                                    nn.SpatialBatchNormalization	(256,)
1063	                                                    nn.ReLU	
1064	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
1065	                                                    nn.SpatialBatchNormalization	(128,)
1066	                                                    nn.ReLU	
1067	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
1068	                                                    nn.SpatialBatchNormalization	(128,)
1069	                                                    nn.ReLU	
1070	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
1071	                                                nn.Identity	
1072	                                            nn.CAddTable	
1073	                                        nn.Sequential	
1074	                                            nn.ConcatTable	
1075	                                                nn.Sequential	
1076	                                                    nn.SpatialBatchNormalization	(256,)
1077	                                                    nn.ReLU	
1078	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
1079	                                                    nn.SpatialBatchNormalization	(128,)
1080	                                                    nn.ReLU	
1081	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
1082	                                                    nn.SpatialBatchNormalization	(128,)
1083	                                                    nn.ReLU	
1084	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
1085	                                                nn.Identity	
1086	                                            nn.CAddTable	
1087	                                        nn.Sequential	
1088	                                            nn.ConcatTable	
1089	                                                nn.Sequential	
1090	                                                    nn.SpatialBatchNormalization	(256,)
1091	                                                    nn.ReLU	
1092	                                                    nn.SpatialConvolution	(128, 256, 1, 1)
1093	                                                    nn.SpatialBatchNormalization	(128,)
1094	                                                    nn.ReLU	
1095	                                                    nn.SpatialConvolution	(128, 128, 3, 3)
1096	                                                    nn.SpatialBatchNormalization	(128,)
1097	                                                    nn.ReLU	
1098	                                                    nn.SpatialConvolution	(256, 128, 1, 1)
1099	                                                nn.Identity	
1100	                                            nn.CAddTable	
1101	                                        nn.SpatialUpSamplingNearest	
1102	                                nn.CAddTable	
1103	                                nn.Sequential	
1104	                                    nn.ConcatTable	
1105	                                        nn.Sequential	
1106	                                            nn.SpatialBatchNormalization	(256,)
1107	                                            nn.ReLU	
1108	                                            nn.SpatialConvolution	(128, 256, 1, 1)
1109	                                            nn.SpatialBatchNormalization	(128,)
1110	                                            nn.ReLU	
1111	                                            nn.SpatialConvolution	(128, 128, 3, 3)
1112	                                            nn.SpatialBatchNormalization	(128,)
1113	                                            nn.ReLU	
1114	                                            nn.SpatialConvolution	(256, 128, 1, 1)
1115	                                        nn.Identity	
1116	                                    nn.CAddTable	
1117	                        nn.Sequential	
1118	                            nn.SpatialMaxPooling	
1119	                            nn.Sequential	
1120	                                nn.ConcatTable	
1121	                                    nn.Sequential	
1122	                                        nn.SpatialBatchNormalization	(256,)
1123	                                        nn.ReLU	
1124	                                        nn.SpatialConvolution	(128, 256, 1, 1)
1125	                                        nn.SpatialBatchNormalization	(128,)
1126	                                        nn.ReLU	
1127	                                        nn.SpatialConvolution	(128, 128, 3, 3)
1128	                                        nn.SpatialBatchNormalization	(128,)
1129	                                        nn.ReLU	
1130	                                        nn.SpatialConvolution	(256, 128, 1, 1)
1131	                                    nn.Identity	
1132	                                nn.CAddTable	
1133	                            nn.Sequential	
1134	                                nn.ConcatTable	
1135	                                    nn.Sequential	
1136	                                        nn.SpatialBatchNormalization	(256,)
1137	                                        nn.ReLU	
1138	                                        nn.SpatialConvolution	(128, 256, 1, 1)
1139	                                        nn.SpatialBatchNormalization	(128,)
1140	                                        nn.ReLU	
1141	                                        nn.SpatialConvolution	(128, 128, 3, 3)
1142	                                        nn.SpatialBatchNormalization	(128,)
1143	                                        nn.ReLU	
1144	                                        nn.SpatialConvolution	(256, 128, 1, 1)
1145	                                    nn.Identity	
1146	                                nn.CAddTable	
1147	                            nn.Sequential	
1148	                                nn.ConcatTable	
1149	                                    nn.Sequential	
1150	                                        nn.SpatialBatchNormalization	(256,)
1151	                                        nn.ReLU	
1152	                                        nn.SpatialConvolution	(128, 256, 1, 1)
1153	                                        nn.SpatialBatchNormalization	(128,)
1154	                                        nn.ReLU	
1155	                                        nn.SpatialConvolution	(128, 128, 3, 3)
1156	                                        nn.SpatialBatchNormalization	(128,)
1157	                                        nn.ReLU	
1158	                                        nn.SpatialConvolution	(256, 128, 1, 1)
1159	                                    nn.Identity	
1160	                                nn.CAddTable	
1161	                            nn.Sequential	
1162	                                nn.ConcatTable	
1163	                                    nn.Sequential	
1164	                                        nn.SpatialBatchNormalization	(256,)
1165	                                        nn.ReLU	
1166	                                        nn.SpatialConvolution	(128, 256, 1, 1)
1167	                                        nn.SpatialBatchNormalization	(128,)
1168	                                        nn.ReLU	
1169	                                        nn.SpatialConvolution	(128, 128, 3, 3)
1170	                                        nn.SpatialBatchNormalization	(128,)
1171	                                        nn.ReLU	
1172	                                        nn.SpatialConvolution	(256, 128, 1, 1)
1173	                                    nn.Identity	
1174	                                nn.CAddTable	
1175	                            nn.Sequential	
1176	                                nn.ConcatTable	
1177	                                    nn.Sequential	
1178	                                        nn.SpatialBatchNormalization	(256,)
1179	                                        nn.ReLU	
1180	                                        nn.SpatialConvolution	(128, 256, 1, 1)
1181	                                        nn.SpatialBatchNormalization	(128,)
1182	                                        nn.ReLU	
1183	                                        nn.SpatialConvolution	(128, 128, 3, 3)
1184	                                        nn.SpatialBatchNormalization	(128,)
1185	                                        nn.ReLU	
1186	                                        nn.SpatialConvolution	(256, 128, 1, 1)
1187	                                    nn.Identity	
1188	                                nn.CAddTable	
1189	                            nn.Sequential	
1190	                                nn.ConcatTable	
1191	                                    nn.Sequential	
1192	                                        nn.SpatialBatchNormalization	(256,)
1193	                                        nn.ReLU	
1194	                                        nn.SpatialConvolution	(128, 256, 1, 1)
1195	                                        nn.SpatialBatchNormalization	(128,)
1196	                                        nn.ReLU	
1197	                                        nn.SpatialConvolution	(128, 128, 3, 3)
1198	                                        nn.SpatialBatchNormalization	(128,)
1199	                                        nn.ReLU	
1200	                                        nn.SpatialConvolution	(256, 128, 1, 1)
1201	                                    nn.Identity	
1202	                                nn.CAddTable	
1203	                            nn.SpatialUpSamplingNearest	
1204	                    nn.CAddTable	
1205	                    nn.Sequential	
1206	                        nn.ConcatTable	
1207	                            nn.Sequential	
1208	                                nn.SpatialBatchNormalization	(256,)
1209	                                nn.ReLU	
1210	                                nn.SpatialConvolution	(128, 256, 1, 1)
1211	                                nn.SpatialBatchNormalization	(128,)
1212	                                nn.ReLU	
1213	                                nn.SpatialConvolution	(128, 128, 3, 3)
1214	                                nn.SpatialBatchNormalization	(128,)
1215	                                nn.ReLU	
1216	                                nn.SpatialConvolution	(256, 128, 1, 1)
1217	                            nn.Identity	
1218	                        nn.CAddTable	
1219	            nn.Sequential	
1220	                nn.SpatialMaxPooling	
1221	                nn.Sequential	
1222	                    nn.ConcatTable	
1223	                        nn.Sequential	
1224	                            nn.SpatialBatchNormalization	(256,)
1225	                            nn.ReLU	
1226	                            nn.SpatialConvolution	(128, 256, 1, 1)
1227	                            nn.SpatialBatchNormalization	(128,)
1228	                            nn.ReLU	
1229	                            nn.SpatialConvolution	(128, 128, 3, 3)
1230	                            nn.SpatialBatchNormalization	(128,)
1231	                            nn.ReLU	
1232	                            nn.SpatialConvolution	(256, 128, 1, 1)
1233	                        nn.Identity	
1234	                    nn.CAddTable	
1235	                nn.Sequential	
1236	                    nn.ConcatTable	
1237	                        nn.Sequential	
1238	                            nn.SpatialBatchNormalization	(256,)
1239	                            nn.ReLU	
1240	                            nn.SpatialConvolution	(128, 256, 1, 1)
1241	                            nn.SpatialBatchNormalization	(128,)
1242	                            nn.ReLU	
1243	                            nn.SpatialConvolution	(128, 128, 3, 3)
1244	                            nn.SpatialBatchNormalization	(128,)
1245	                            nn.ReLU	
1246	                            nn.SpatialConvolution	(256, 128, 1, 1)
1247	                        nn.Identity	
1248	                    nn.CAddTable	
1249	                nn.Sequential	
1250	                    nn.ConcatTable	
1251	                        nn.Sequential	
1252	                            nn.SpatialBatchNormalization	(256,)
1253	                            nn.ReLU	
1254	                            nn.SpatialConvolution	(128, 256, 1, 1)
1255	                            nn.SpatialBatchNormalization	(128,)
1256	                            nn.ReLU	
1257	                            nn.SpatialConvolution	(128, 128, 3, 3)
1258	                            nn.SpatialBatchNormalization	(128,)
1259	                            nn.ReLU	
1260	                            nn.SpatialConvolution	(256, 128, 1, 1)
1261	                        nn.Identity	
1262	                    nn.CAddTable	
1263	                nn.Sequential	
1264	                    nn.ConcatTable	
1265	                        nn.Sequential	
1266	                            nn.SpatialBatchNormalization	(256,)
1267	                            nn.ReLU	
1268	                            nn.SpatialConvolution	(128, 256, 1, 1)
1269	                            nn.SpatialBatchNormalization	(128,)
1270	                            nn.ReLU	
1271	                            nn.SpatialConvolution	(128, 128, 3, 3)
1272	                            nn.SpatialBatchNormalization	(128,)
1273	                            nn.ReLU	
1274	                            nn.SpatialConvolution	(256, 128, 1, 1)
1275	                        nn.Identity	
1276	                    nn.CAddTable	
1277	                nn.Sequential	
1278	                    nn.ConcatTable	
1279	                        nn.Sequential	
1280	                            nn.SpatialBatchNormalization	(256,)
1281	                            nn.ReLU	
1282	                            nn.SpatialConvolution	(128, 256, 1, 1)
1283	                            nn.SpatialBatchNormalization	(128,)
1284	                            nn.ReLU	
1285	                            nn.SpatialConvolution	(128, 128, 3, 3)
1286	                            nn.SpatialBatchNormalization	(128,)
1287	                            nn.ReLU	
1288	                            nn.SpatialConvolution	(256, 128, 1, 1)
1289	                        nn.Identity	
1290	                    nn.CAddTable	
1291	                nn.Sequential	
1292	                    nn.ConcatTable	
1293	                        nn.Sequential	
1294	                            nn.SpatialBatchNormalization	(256,)
1295	                            nn.ReLU	
1296	                            nn.SpatialConvolution	(128, 256, 1, 1)
1297	                            nn.SpatialBatchNormalization	(128,)
1298	                            nn.ReLU	
1299	                            nn.SpatialConvolution	(128, 128, 3, 3)
1300	                            nn.SpatialBatchNormalization	(128,)
1301	                            nn.ReLU	
1302	                            nn.SpatialConvolution	(256, 128, 1, 1)
1303	                        nn.Identity	
1304	                    nn.CAddTable	
1305	                nn.SpatialUpSamplingNearest	
1306	        nn.CAddTable	
1307	        nn.Sequential	
1308	            nn.ConcatTable	
1309	                nn.Sequential	
1310	                    nn.SpatialBatchNormalization	(256,)
1311	                    nn.ReLU	
1312	                    nn.SpatialConvolution	(128, 256, 1, 1)
1313	                    nn.SpatialBatchNormalization	(128,)
1314	                    nn.ReLU	
1315	                    nn.SpatialConvolution	(128, 128, 3, 3)
1316	                    nn.SpatialBatchNormalization	(128,)
1317	                    nn.ReLU	
1318	                    nn.SpatialConvolution	(256, 128, 1, 1)
1319	                nn.Identity	
1320	            nn.CAddTable	
1321	        nn.Sequential	
1322	            nn.SpatialConvolution	(256, 256, 1, 1)
1323	            nn.SpatialBatchNormalization	(256,)
1324	            nn.ReLU	
1325	        nn.Sequential	
1326	            nn.SpatialConvolution	(256, 256, 1, 1)
1327	            nn.SpatialBatchNormalization	(256,)
1328	            nn.ReLU	
1329	nn.CAddTable	
1330	nn.ConcatTable	
1331	    nn.Sequential	
1332	        nn.Sequential	
1333	            nn.SpatialConvolution	(256, 256, 1, 1)
1334	            nn.SpatialBatchNormalization	(256,)
1335	            nn.ReLU	
1336	        nn.SpatialConvolution	(200, 256, 1, 1)
1337	        nn.SpatialUpSamplingBilinear	
1338	        nn.Sigmoid	
